region_index,image_id,image_path,annotation_id,category_id,category_name,bbox_x,bbox_y,bbox_width,bbox_height,attribute_ids
233,img_0412,data\raw\img_0412.jpg,427,6,pants,259.0,367.0,191.0,515.0,"[316, 317, 137, 295, 126, 154, 115, 37, 141]"
234,img_0412,data\raw\img_0412.jpg,430,19,belt,312.0,386.0,117.0,242.0,[]
235,img_0412,data\raw\img_0412.jpg,431,1,"top, t-shirt, sweatshirt",190.0,198.0,301.0,280.0,"[317, 137, 316, 146, 295, 8, 115, 145]"
236,img_0412,data\raw\img_0412.jpg,435,15,"headband, head covering, hair accessory",304.0,58.0,107.0,100.0,[]
237,img_0870,data\raw\img_0870.jpg,437,10,dress,451.0,115.0,118.0,395.0,"[316, 317, 142, 295, 129, 151, 101, 115]"
238,img_0870,data\raw\img_0870.jpg,438,23,shoe,408.0,583.0,75.0,73.0,[]
239,img_0870,data\raw\img_0870.jpg,439,23,shoe,465.0,618.0,92.0,55.0,[]
240,img_0632,data\raw\img_0632.jpg,441,1,"top, t-shirt, sweatshirt",622.0,251.0,143.0,170.0,"[317, 316, 146, 295, 135, 8, 115, 141]"
241,img_0632,data\raw\img_0632.jpg,443,7,shorts,636.0,419.0,118.0,63.0,"[316, 148, 142, 317, 295, 135, 50, 115, 230]"
242,img_0632,data\raw\img_0632.jpg,444,0,"shirt, blouse",596.0,441.0,174.0,240.0,"[316, 295, 322]"
243,img_0632,data\raw\img_0632.jpg,445,23,shoe,831.0,692.0,50.0,65.0,[]
244,img_0632,data\raw\img_0632.jpg,446,23,shoe,807.0,731.0,124.0,79.0,[]
245,img_0632,data\raw\img_0632.jpg,447,22,sock,814.0,744.0,30.0,19.0,[]
246,img_0632,data\raw\img_0632.jpg,448,22,sock,824.0,691.0,16.0,12.0,[]
247,img_0198,data\raw\img_0198.jpg,449,19,belt,222.0,517.0,188.0,108.0,[]
248,img_0198,data\raw\img_0198.jpg,450,10,dress,121.0,286.0,491.0,737.0,"[316, 317, 142, 295, 112, 127, 115]"
249,img_0810,data\raw\img_0810.jpg,454,23,shoe,278.0,833.0,42.0,112.0,[]
250,img_0810,data\raw\img_0810.jpg,455,23,shoe,283.0,829.0,44.0,74.0,[]
251,img_0810,data\raw\img_0810.jpg,456,10,dress,212.0,380.0,145.0,381.0,"[295, 140, 305, 127, 153, 115, 325, 229, 106]"
252,img_0760,data\raw\img_0760.jpg,458,23,shoe,164.0,853.0,70.0,88.0,[]
253,img_0760,data\raw\img_0760.jpg,459,23,shoe,371.0,858.0,45.0,81.0,[]
254,img_0760,data\raw\img_0760.jpg,460,13,glasses,308.0,174.0,76.0,26.0,[]
255,img_0760,data\raw\img_0760.jpg,461,9,coat,230.0,208.0,268.0,444.0,"[317, 137, 150, 311, 94, 289, 115, 145, 225]"
256,img_0760,data\raw\img_0760.jpg,464,24,"bag, wallet",320.0,436.0,148.0,127.0,[]
257,img_0760,data\raw\img_0760.jpg,465,10,dress,259.0,268.0,111.0,375.0,"[315, 317, 129, 149, 101, 286, 115, 229]"
258,img_0658,data\raw\img_0658.jpg,468,23,shoe,339.0,844.0,20.0,57.0,[]
259,img_0658,data\raw\img_0658.jpg,469,23,shoe,299.0,881.0,47.0,66.0,[]
260,img_0658,data\raw\img_0658.jpg,470,10,dress,196.0,193.0,262.0,414.0,"[316, 317, 229, 129, 149, 281, 145, 101, 115]"
261,img_0602,data\raw\img_0602.jpg,474,23,shoe,275.0,693.0,13.0,38.0,[]
262,img_0602,data\raw\img_0602.jpg,475,23,shoe,281.0,698.0,31.0,56.0,[]
263,img_0602,data\raw\img_0602.jpg,476,8,skirt,222.0,431.0,137.0,130.0,"[142, 295, 123, 304, 322, 149]"
264,img_0602,data\raw\img_0602.jpg,480,0,"shirt, blouse",214.0,308.0,145.0,189.0,"[317, 142, 136]"
265,img_0722,data\raw\img_0722.jpg,481,0,"shirt, blouse",451.0,121.0,130.0,228.0,"[317, 316, 142, 146, 295, 136, 225]"
266,img_0722,data\raw\img_0722.jpg,482,25,scarf,476.0,119.0,20.0,27.0,[]
267,img_0722,data\raw\img_0722.jpg,483,8,skirt,321.0,307.0,279.0,295.0,"[317, 152, 142, 295, 118, 115]"
268,img_0722,data\raw\img_0722.jpg,484,24,"bag, wallet",485.0,198.0,114.0,243.0,[]
269,img_0153,data\raw\img_0153.jpg,486,8,skirt,20.0,312.0,526.0,679.0,"[317, 295, 305, 69, 155, 121, 115, 229, 141]"
270,img_0153,data\raw\img_0153.jpg,487,1,"top, t-shirt, sweatshirt",216.0,168.0,183.0,151.0,"[146, 142, 295, 136, 325]"
271,img_0298,data\raw\img_0298.jpg,492,10,dress,206.0,248.0,189.0,393.0,"[316, 317, 295, 102, 127, 149, 115, 145]"
272,img_0298,data\raw\img_0298.jpg,496,23,shoe,229.0,846.0,51.0,116.0,[]
273,img_0298,data\raw\img_0298.jpg,497,23,shoe,274.0,850.0,43.0,121.0,[]
274,img_0298,data\raw\img_0298.jpg,498,24,"bag, wallet",199.0,207.0,61.0,312.0,[]
275,img_0298,data\raw\img_0298.jpg,499,4,jacket,176.0,190.0,267.0,284.0,"[317, 316, 146, 295, 136, 32, 115, 145]"
276,img_0530,data\raw\img_0530.jpg,501,10,dress,184.0,196.0,317.0,476.0,"[316, 317, 318, 295, 119, 149, 115, 113, 141]"
277,img_0530,data\raw\img_0530.jpg,505,23,shoe,327.0,860.0,51.0,106.0,[]
278,img_0530,data\raw\img_0530.jpg,506,23,shoe,305.0,824.0,42.0,95.0,[]
279,img_0127,data\raw\img_0127.jpg,507,4,jacket,401.0,252.0,221.0,250.0,"[317, 17, 316, 146, 295, 136, 115]"
280,img_0127,data\raw\img_0127.jpg,511,14,hat,478.0,142.0,85.0,84.0,[]
281,img_0127,data\raw\img_0127.jpg,512,2,sweater,439.0,308.0,151.0,178.0,"[316, 317, 295, 136, 147, 115, 145]"
282,img_0127,data\raw\img_0127.jpg,514,1,"top, t-shirt, sweatshirt",435.0,316.0,161.0,193.0,"[317, 295, 135, 11, 147, 115]"
283,img_0127,data\raw\img_0127.jpg,516,17,glove,406.0,472.0,40.0,39.0,[]
284,img_0127,data\raw\img_0127.jpg,517,17,glove,599.0,474.0,15.0,18.0,[]
285,img_0127,data\raw\img_0127.jpg,518,6,pants,444.0,499.0,152.0,179.0,"[317, 36, 295, 135, 298, 115, 230]"
286,img_0755,data\raw\img_0755.jpg,519,13,glasses,339.0,215.0,73.0,47.0,[]
287,img_0755,data\raw\img_0755.jpg,520,10,dress,225.0,277.0,235.0,415.0,"[316, 317, 295, 225, 149, 115, 145, 103, 128]"
288,img_0755,data\raw\img_0755.jpg,521,18,watch,417.0,576.0,31.0,20.0,[]
289,img_0755,data\raw\img_0755.jpg,526,23,shoe,327.0,881.0,16.0,28.0,[]
290,img_0755,data\raw\img_0755.jpg,527,23,shoe,313.0,897.0,68.0,81.0,[]
291,img_0755,data\raw\img_0755.jpg,528,24,"bag, wallet",77.0,595.0,185.0,354.0,[]
292,img_0767,data\raw\img_0767.jpg,529,1,"top, t-shirt, sweatshirt",310.0,154.0,240.0,288.0,"[317, 316, 142, 146, 295, 135, 115]"
293,img_0767,data\raw\img_0767.jpg,534,19,belt,359.0,339.0,142.0,23.0,[]
294,img_0767,data\raw\img_0767.jpg,537,24,"bag, wallet",295.0,506.0,220.0,272.0,[]
295,img_0767,data\raw\img_0767.jpg,538,8,skirt,306.0,424.0,208.0,194.0,"[316, 295, 328, 68, 127, 115]"
296,img_0767,data\raw\img_0767.jpg,539,23,shoe,501.0,884.0,84.0,113.0,[]
297,img_0767,data\raw\img_0767.jpg,540,23,shoe,328.0,890.0,50.0,108.0,[]
298,img_0111,data\raw\img_0111.jpg,541,10,dress,145.0,394.0,262.0,629.0,"[317, 312, 305, 281, 145, 105, 115, 130]"
299,img_0383,data\raw\img_0383.jpg,554,4,jacket,216.0,198.0,241.0,254.0,"[317, 316, 146, 295, 135, 32, 115, 141]"
300,img_0383,data\raw\img_0383.jpg,556,1,"top, t-shirt, sweatshirt",262.0,272.0,159.0,156.0,"[317, 316, 142, 146, 295, 136, 11, 115]"
301,img_0383,data\raw\img_0383.jpg,557,8,skirt,258.0,417.0,174.0,173.0,"[316, 318, 295, 68, 149, 115, 229, 128]"
302,img_0383,data\raw\img_0383.jpg,558,23,shoe,313.0,883.0,54.0,92.0,[]
303,img_0383,data\raw\img_0383.jpg,559,23,shoe,316.0,820.0,25.0,84.0,[]
304,img_0966,data\raw\img_0966.jpg,567,19,belt,222.0,655.0,203.0,27.0,[]
305,img_0966,data\raw\img_0966.jpg,568,13,glasses,228.0,90.0,144.0,53.0,[]
306,img_0966,data\raw\img_0966.jpg,570,4,jacket,84.0,219.0,745.0,463.0,"[316, 142, 17, 295, 136, 322, 225, 115]"
307,img_0966,data\raw\img_0966.jpg,571,0,"shirt, blouse",226.0,210.0,194.0,472.0,"[317, 316, 142, 146, 295, 135, 225, 115]"
308,img_0045,data\raw\img_0045.jpg,581,1,"top, t-shirt, sweatshirt",508.0,290.0,220.0,245.0,"[316, 137, 12, 146, 295, 325, 115, 145]"
309,img_0045,data\raw\img_0045.jpg,583,13,glasses,578.0,197.0,70.0,30.0,[]
310,img_0045,data\raw\img_0045.jpg,584,8,skirt,493.0,494.0,212.0,152.0,"[316, 317, 142, 129, 295, 149, 225, 115]"
311,img_0045,data\raw\img_0045.jpg,585,23,shoe,571.0,863.0,74.0,89.0,[]
312,img_0045,data\raw\img_0045.jpg,586,23,shoe,506.0,858.0,86.0,96.0,[]
313,img_0045,data\raw\img_0045.jpg,587,24,"bag, wallet",658.0,292.0,79.0,416.0,[]
314,img_0045,data\raw\img_0045.jpg,588,18,watch,680.0,498.0,28.0,27.0,[]
315,img_0982,data\raw\img_0982.jpg,589,23,shoe,210.0,550.0,33.0,58.0,[]
316,img_0982,data\raw\img_0982.jpg,590,23,shoe,275.0,570.0,34.0,74.0,[]
317,img_0982,data\raw\img_0982.jpg,591,7,shorts,185.0,261.0,144.0,122.0,"[316, 148, 142, 295, 136, 50, 325, 115, 230]"
318,img_0982,data\raw\img_0982.jpg,593,1,"top, t-shirt, sweatshirt",194.0,148.0,109.0,123.0,"[317, 146, 142, 295, 136, 11]"
319,img_0982,data\raw\img_0982.jpg,594,24,"bag, wallet",279.0,143.0,90.0,208.0,[]
320,img_0555,data\raw\img_0555.jpg,595,6,pants,288.0,490.0,153.0,240.0,"[316, 317, 137, 295, 143, 49, 153, 132, 115]"
321,img_0555,data\raw\img_0555.jpg,596,1,"top, t-shirt, sweatshirt",294.0,326.0,133.0,211.0,"[316, 146, 142, 328, 295, 135, 114, 0]"
322,img_0555,data\raw\img_0555.jpg,599,23,shoe,318.0,777.0,38.0,21.0,[]
323,img_0555,data\raw\img_0555.jpg,600,23,shoe,392.0,779.0,25.0,10.0,[]
324,img_0351,data\raw\img_0351.jpg,603,0,"shirt, blouse",319.0,234.0,185.0,218.0,"[317, 316, 142, 146, 295, 136, 225, 115]"
325,img_0351,data\raw\img_0351.jpg,604,7,shorts,350.0,443.0,170.0,159.0,"[148, 142, 317, 295, 298, 50, 136, 115, 230]"
326,img_0351,data\raw\img_0351.jpg,610,18,watch,499.0,491.0,25.0,23.0,[]
327,img_0351,data\raw\img_0351.jpg,611,23,shoe,366.0,902.0,118.0,83.0,[]
328,img_0351,data\raw\img_0351.jpg,612,23,shoe,425.0,888.0,112.0,93.0,[]
329,img_0942,data\raw\img_0942.jpg,614,2,sweater,198.0,302.0,322.0,439.0,"[316, 137, 295, 328, 147, 115, 145]"
330,img_0942,data\raw\img_0942.jpg,615,13,glasses,281.0,189.0,108.0,47.0,[]
331,img_0942,data\raw\img_0942.jpg,616,6,pants,270.0,682.0,260.0,341.0,"[316, 317, 142, 295, 136, 230, 115, 128]"
332,img_0967,data\raw\img_0967.jpg,618,10,dress,217.0,223.0,252.0,433.0,"[316, 317, 142, 295, 119, 149, 115, 113]"
333,img_0967,data\raw\img_0967.jpg,619,19,belt,255.0,423.0,133.0,189.0,[]
334,img_0967,data\raw\img_0967.jpg,621,7,shorts,258.0,614.0,198.0,85.0,"[316, 317, 137, 295, 59, 149, 115]"
335,img_0967,data\raw\img_0967.jpg,622,23,shoe,429.0,895.0,73.0,90.0,[]
336,img_0967,data\raw\img_0967.jpg,623,23,shoe,359.0,903.0,53.0,99.0,[]
337,img_0967,data\raw\img_0967.jpg,624,24,"bag, wallet",440.0,607.0,109.0,183.0,[]
338,img_0398,data\raw\img_0398.jpg,625,23,shoe,469.0,556.0,55.0,57.0,[]
339,img_0398,data\raw\img_0398.jpg,626,23,shoe,416.0,558.0,64.0,57.0,[]
340,img_0398,data\raw\img_0398.jpg,627,10,dress,363.0,151.0,236.0,317.0,"[316, 295, 119, 229, 323, 151, 115, 113, 141]"
341,img_0076,data\raw\img_0076.jpg,629,8,skirt,207.0,399.0,276.0,520.0,"[316, 317, 295, 74, 118, 154, 115, 141]"
342,img_0076,data\raw\img_0076.jpg,630,1,"top, t-shirt, sweatshirt",356.0,310.0,39.0,86.0,"[146, 318, 8]"
343,img_0076,data\raw\img_0076.jpg,633,25,scarf,330.0,177.0,72.0,138.0,[]
344,img_0076,data\raw\img_0076.jpg,635,9,coat,145.0,183.0,384.0,411.0,"[137, 311, 84, 289, 115, 145, 321, 149, 229]"
345,img_0076,data\raw\img_0076.jpg,636,24,"bag, wallet",187.0,224.0,148.0,329.0,[]
346,img_0076,data\raw\img_0076.jpg,637,26,umbrella,119.0,467.0,69.0,501.0,[]
347,img_0076,data\raw\img_0076.jpg,638,23,shoe,365.0,906.0,50.0,63.0,[]
348,img_0076,data\raw\img_0076.jpg,639,23,shoe,435.0,859.0,71.0,112.0,[]
349,img_0626,data\raw\img_0626.jpg,650,1,"top, t-shirt, sweatshirt",189.0,257.0,254.0,338.0,"[146, 142, 295, 135, 301, 11, 115]"
350,img_0626,data\raw\img_0626.jpg,651,6,pants,199.0,570.0,290.0,451.0,"[138, 317, 44, 316, 295, 132, 115, 141]"
351,img_0516,data\raw\img_0516.jpg,658,10,dress,264.0,387.0,167.0,290.0,"[316, 317, 295, 149, 139, 115, 130]"
352,img_0516,data\raw\img_0516.jpg,659,23,shoe,359.0,883.0,43.0,72.0,[]
353,img_0516,data\raw\img_0516.jpg,660,23,shoe,325.0,891.0,34.0,65.0,[]
354,img_0736,data\raw\img_0736.jpg,661,1,"top, t-shirt, sweatshirt",193.0,193.0,210.0,375.0,"[316, 295, 136, 11, 325, 115, 145, 147]"
355,img_0736,data\raw\img_0736.jpg,663,24,"bag, wallet",183.0,197.0,50.0,259.0,[]
356,img_0736,data\raw\img_0736.jpg,664,6,pants,204.0,476.0,163.0,406.0,"[317, 36, 295, 135, 298, 154, 115, 230]"
357,img_0736,data\raw\img_0736.jpg,665,23,shoe,267.0,877.0,53.0,86.0,[]
358,img_0736,data\raw\img_0736.jpg,666,23,shoe,309.0,817.0,20.0,90.0,[]
359,img_0005,data\raw\img_0005.jpg,667,10,dress,368.0,263.0,183.0,417.0,"[317, 312, 108, 140, 155, 121, 281, 115, 229, 313]"
360,img_0247,data\raw\img_0247.jpg,669,6,pants,238.0,406.0,179.0,506.0,"[317, 295, 136, 304, 141, 46, 115, 154, 230, 126]"
361,img_0247,data\raw\img_0247.jpg,671,0,"shirt, blouse",196.0,225.0,256.0,314.0,"[328, 295, 136, 225, 115, 302, 141]"
362,img_0247,data\raw\img_0247.jpg,674,23,shoe,358.0,862.0,50.0,93.0,[]
363,img_0247,data\raw\img_0247.jpg,675,23,shoe,310.0,917.0,49.0,61.0,[]
364,img_0455,data\raw\img_0455.jpg,676,1,"top, t-shirt, sweatshirt",344.0,225.0,206.0,342.0,"[317, 295, 136, 301, 0, 147, 115, 145]"
365,img_0455,data\raw\img_0455.jpg,680,7,shorts,371.0,548.0,138.0,110.0,"[148, 317, 295, 298, 136, 230, 115, 57]"
366,img_0455,data\raw\img_0455.jpg,682,23,shoe,173.0,613.0,117.0,86.0,[]
367,img_0455,data\raw\img_0455.jpg,683,23,shoe,365.0,926.0,131.0,71.0,[]
368,img_0194,data\raw\img_0194.jpg,684,23,shoe,80.0,862.0,110.0,96.0,[]
369,img_0194,data\raw\img_0194.jpg,685,23,shoe,176.0,853.0,109.0,84.0,[]
370,img_0194,data\raw\img_0194.jpg,686,18,watch,413.0,681.0,29.0,40.0,[]
371,img_0194,data\raw\img_0194.jpg,687,19,belt,364.0,650.0,143.0,20.0,[]
372,img_0194,data\raw\img_0194.jpg,690,10,dress,290.0,467.0,248.0,374.0,"[316, 317, 295, 141, 100, 149, 115, 126]"
373,img_0021,data\raw\img_0021.jpg,691,23,shoe,251.0,749.0,35.0,71.0,[]
374,img_0021,data\raw\img_0021.jpg,692,23,shoe,246.0,733.0,40.0,60.0,[]
375,img_0021,data\raw\img_0021.jpg,693,10,dress,194.0,246.0,158.0,472.0,"[316, 317, 229, 295, 140, 127, 154, 115, 106]"
376,img_0476,data\raw\img_0476.jpg,695,4,jacket,233.0,296.0,337.0,385.0,"[317, 17, 142, 316, 146, 295, 229, 135, 115]"
377,img_0476,data\raw\img_0476.jpg,704,1,"top, t-shirt, sweatshirt",264.0,418.0,255.0,363.0,"[316, 295, 136, 11, 147, 326, 145, 115]"
378,img_0476,data\raw\img_0476.jpg,706,8,skirt,226.0,718.0,309.0,188.0,"[316, 295, 118, 149, 115, 65]"
379,img_0476,data\raw\img_0476.jpg,707,13,glasses,315.0,202.0,111.0,46.0,[]
380,img_0476,data\raw\img_0476.jpg,708,15,"headband, head covering, hair accessory",296.0,100.0,151.0,153.0,[]
381,img_0360,data\raw\img_0360.jpg,709,10,dress,387.0,127.0,154.0,265.0,"[316, 317, 295, 140, 102, 149, 115, 128]"
382,img_0360,data\raw\img_0360.jpg,711,23,shoe,385.0,631.0,39.0,35.0,[]
383,img_0360,data\raw\img_0360.jpg,712,23,shoe,346.0,613.0,35.0,69.0,[]
384,img_0712,data\raw\img_0712.jpg,713,10,dress,111.0,250.0,342.0,773.0,"[317, 108, 229, 295, 305, 120, 115, 306, 141]"
385,img_0624,data\raw\img_0624.jpg,716,10,dress,271.0,552.0,292.0,471.0,"[316, 295, 324, 141, 100, 115, 229, 128]"
386,img_0624,data\raw\img_0624.jpg,717,19,belt,274.0,772.0,226.0,61.0,[]
387,img_0044,data\raw\img_0044.jpg,730,10,dress,421.0,278.0,179.0,352.0,"[316, 317, 108, 229, 295, 155, 121, 115, 145]"
388,img_0044,data\raw\img_0044.jpg,731,23,shoe,477.0,626.0,22.0,17.0,[]
389,img_0790,data\raw\img_0790.jpg,737,10,dress,152.0,206.0,272.0,476.0,"[316, 317, 229, 140, 100, 149, 281, 115, 128]"
390,img_0790,data\raw\img_0790.jpg,738,13,glasses,227.0,72.0,89.0,58.0,[]
391,img_0790,data\raw\img_0790.jpg,739,22,sock,100.0,824.0,88.0,62.0,[]
392,img_0790,data\raw\img_0790.jpg,740,22,sock,316.0,803.0,74.0,44.0,[]
393,img_0790,data\raw\img_0790.jpg,741,23,shoe,65.0,863.0,108.0,160.0,[]
394,img_0790,data\raw\img_0790.jpg,742,23,shoe,317.0,837.0,78.0,186.0,[]
395,img_0790,data\raw\img_0790.jpg,744,7,shorts,142.0,670.0,274.0,43.0,"[316, 317, 295, 150, 136, 115, 230]"
396,img_0696,data\raw\img_0696.jpg,745,18,watch,78.0,400.0,44.0,44.0,[]
397,img_0696,data\raw\img_0696.jpg,746,7,shorts,157.0,371.0,165.0,119.0,"[148, 317, 295, 298, 143, 135, 230, 115, 57]"
398,img_0696,data\raw\img_0696.jpg,747,1,"top, t-shirt, sweatshirt",251.0,212.0,196.0,192.0,"[317, 316, 146, 295, 135, 8, 115, 10, 141]"
399,img_0696,data\raw\img_0696.jpg,749,23,shoe,281.0,665.0,154.0,116.0,[]
400,img_0696,data\raw\img_0696.jpg,750,23,shoe,271.0,644.0,133.0,70.0,[]
401,img_0030,data\raw\img_0030.jpg,752,10,dress,121.0,380.0,446.0,625.0,"[317, 117, 295, 305, 112, 304, 149, 115, 141]"
402,img_0677,data\raw\img_0677.jpg,759,8,skirt,127.0,415.0,383.0,572.0,"[316, 117, 295, 328, 155, 115, 141]"
403,img_0677,data\raw\img_0677.jpg,761,23,shoe,418.0,949.0,49.0,35.0,[]
404,img_0677,data\raw\img_0677.jpg,762,23,shoe,310.0,959.0,18.0,13.0,[]
405,img_0677,data\raw\img_0677.jpg,763,23,shoe,347.0,959.0,4.0,10.0,[]
406,img_0677,data\raw\img_0677.jpg,764,1,"top, t-shirt, sweatshirt",164.0,233.0,370.0,318.0,"[316, 317, 295, 136, 115]"
407,img_0348,data\raw\img_0348.jpg,767,9,coat,221.0,215.0,297.0,547.0,"[317, 136, 153, 311, 289, 225, 115, 145]"
408,img_0348,data\raw\img_0348.jpg,771,10,dress,295.0,258.0,163.0,493.0,"[316, 317, 152, 229, 101, 145, 115, 283, 128]"
409,img_0348,data\raw\img_0348.jpg,773,6,pants,332.0,745.0,92.0,128.0,"[316, 317, 38, 295, 135, 230, 154, 115]"
410,img_0348,data\raw\img_0348.jpg,774,23,shoe,358.0,839.0,40.0,49.0,[]
411,img_0348,data\raw\img_0348.jpg,775,23,shoe,358.0,877.0,43.0,83.0,[]
412,img_0348,data\raw\img_0348.jpg,777,24,"bag, wallet",251.0,257.0,194.0,352.0,[]
413,img_0019,data\raw\img_0019.jpg,780,0,"shirt, blouse",341.0,346.0,189.0,150.0,"[317, 142, 295, 136, 225, 115]"
414,img_0019,data\raw\img_0019.jpg,782,24,"bag, wallet",384.0,363.0,133.0,141.0,[]
415,img_0019,data\raw\img_0019.jpg,783,8,skirt,343.0,467.0,166.0,147.0,"[317, 142, 71, 295, 129, 304, 149, 115, 229]"
416,img_0019,data\raw\img_0019.jpg,784,23,shoe,359.0,804.0,44.0,48.0,[]
417,img_0019,data\raw\img_0019.jpg,785,23,shoe,391.0,804.0,30.0,43.0,[]
418,img_0022,data\raw\img_0022.jpg,789,13,glasses,286.0,88.0,74.0,33.0,[]
419,img_0022,data\raw\img_0022.jpg,791,1,"top, t-shirt, sweatshirt",291.0,146.0,56.0,93.0,"[317, 295, 115]"
420,img_0022,data\raw\img_0022.jpg,792,25,scarf,271.0,146.0,93.0,202.0,[]
421,img_0022,data\raw\img_0022.jpg,796,19,belt,233.0,335.0,153.0,173.0,[]
422,img_0022,data\raw\img_0022.jpg,797,9,coat,134.0,172.0,365.0,413.0,"[317, 142, 295, 136, 92, 311, 149, 228, 115]"
423,img_0022,data\raw\img_0022.jpg,798,24,"bag, wallet",187.0,224.0,47.0,292.0,[]
424,img_0022,data\raw\img_0022.jpg,799,6,pants,248.0,569.0,126.0,275.0,"[316, 317, 38, 295, 135, 230, 154, 115]"
425,img_0022,data\raw\img_0022.jpg,800,23,shoe,244.0,837.0,61.0,126.0,[]
426,img_0022,data\raw\img_0022.jpg,801,23,shoe,296.0,810.0,45.0,118.0,[]
427,img_0840,data\raw\img_0840.jpg,803,10,dress,304.0,450.0,172.0,237.0,"[316, 317, 295, 225, 149, 115, 145, 103]"
428,img_0840,data\raw\img_0840.jpg,806,13,glasses,367.0,439.0,46.0,14.0,[]
429,img_0840,data\raw\img_0840.jpg,807,23,shoe,332.0,821.0,33.0,69.0,[]
430,img_0840,data\raw\img_0840.jpg,808,23,shoe,363.0,810.0,37.0,82.0,[]
431,img_0840,data\raw\img_0840.jpg,809,5,vest,318.0,449.0,127.0,202.0,"[317, 146, 295, 136, 115, 145, 229]"
432,img_0840,data\raw\img_0840.jpg,811,6,pants,322.0,639.0,105.0,187.0,"[316, 317, 38, 135, 154, 115]"
433,img_0377,data\raw\img_0377.jpg,833,4,jacket,179.0,206.0,251.0,231.0,"[317, 146, 295, 298, 136, 115, 21, 141]"
434,img_0377,data\raw\img_0377.jpg,840,8,skirt,202.0,399.0,187.0,219.0,"[317, 142, 295, 298, 68, 127, 149, 115, 230]"
435,img_0377,data\raw\img_0377.jpg,841,23,shoe,266.0,820.0,57.0,102.0,[]
436,img_0377,data\raw\img_0377.jpg,842,23,shoe,264.0,868.0,53.0,104.0,[]
437,img_0377,data\raw\img_0377.jpg,843,15,"headband, head covering, hair accessory",275.0,30.0,94.0,121.0,[]
438,img_0016,data\raw\img_0016.jpg,846,10,dress,249.0,344.0,416.0,512.0,"[316, 317, 229, 123, 295, 149, 139, 115, 113]"
439,img_0016,data\raw\img_0016.jpg,847,23,shoe,99.0,848.0,136.0,159.0,[]
440,img_0016,data\raw\img_0016.jpg,848,21,"tights, stockings",213.0,822.0,309.0,117.0,[]
441,img_0016,data\raw\img_0016.jpg,849,21,"tights, stockings",358.0,936.0,118.0,87.0,[]
442,img_0016,data\raw\img_0016.jpg,850,17,glove,50.0,630.0,113.0,68.0,[]
443,img_0016,data\raw\img_0016.jpg,851,15,"headband, head covering, hair accessory",333.0,95.0,105.0,21.0,[]
444,img_0283,data\raw\img_0283.jpg,852,10,dress,414.0,236.0,177.0,462.0,"[317, 129, 305, 149, 281, 145, 115, 107]"
445,img_0283,data\raw\img_0283.jpg,854,23,shoe,483.0,803.0,39.0,75.0,[]
446,img_0283,data\raw\img_0283.jpg,855,23,shoe,459.0,791.0,39.0,66.0,[]
447,img_0849,data\raw\img_0849.jpg,865,8,skirt,217.0,402.0,162.0,386.0,"[316, 317, 129, 68, 153, 115, 229, 141]"
448,img_0849,data\raw\img_0849.jpg,867,1,"top, t-shirt, sweatshirt",229.0,230.0,149.0,184.0,"[317, 316, 142, 146, 295, 136, 115, 10]"
449,img_0849,data\raw\img_0849.jpg,873,23,shoe,268.0,843.0,80.0,128.0,[]
450,img_0849,data\raw\img_0849.jpg,874,23,shoe,239.0,818.0,82.0,102.0,[]
451,img_0849,data\raw\img_0849.jpg,875,9,coat,163.0,230.0,306.0,555.0,"[316, 317, 295, 136, 153, 79, 115, 145]"
452,img_0808,data\raw\img_0808.jpg,877,23,shoe,352.0,923.0,89.0,35.0,[]
453,img_0808,data\raw\img_0808.jpg,878,23,shoe,487.0,940.0,98.0,62.0,[]
454,img_0808,data\raw\img_0808.jpg,879,6,pants,337.0,439.0,251.0,532.0,"[317, 137, 36, 295, 298, 155, 132, 115, 230, 141]"
455,img_0808,data\raw\img_0808.jpg,881,1,"top, t-shirt, sweatshirt",331.0,228.0,116.0,190.0,"[316, 146, 295, 135, 8, 322, 9, 115, 141]"
456,img_0274,data\raw\img_0274.jpg,883,23,shoe,322.0,520.0,35.0,50.0,[]
457,img_0274,data\raw\img_0274.jpg,884,10,dress,261.0,226.0,187.0,327.0,"[316, 142, 133, 295, 155, 105, 115, 339]"
458,img_0328,data\raw\img_0328.jpg,888,23,shoe,749.0,505.0,181.0,177.0,[]
459,img_0328,data\raw\img_0328.jpg,889,23,shoe,668.0,541.0,230.0,141.0,[]
460,img_0328,data\raw\img_0328.jpg,890,10,dress,96.0,215.0,466.0,454.0,"[317, 129, 295, 305, 327, 147, 115]"
461,img_0294,data\raw\img_0294.jpg,893,7,shorts,126.0,533.0,148.0,88.0,"[148, 317, 295, 298, 50, 135, 115, 230]"
462,img_0294,data\raw\img_0294.jpg,894,1,"top, t-shirt, sweatshirt",120.0,286.0,266.0,280.0,"[317, 146, 142, 295, 136, 301, 0, 115]"
463,img_0294,data\raw\img_0294.jpg,897,23,shoe,256.0,619.0,160.0,101.0,[]
464,img_0294,data\raw\img_0294.jpg,898,23,shoe,399.0,597.0,188.0,305.0,[]
465,img_0241,data\raw\img_0241.jpg,900,6,pants,205.0,482.0,167.0,404.0,"[317, 38, 295, 135, 298, 154, 115, 230]"
466,img_0241,data\raw\img_0241.jpg,901,23,shoe,250.0,897.0,59.0,94.0,[]
467,img_0241,data\raw\img_0241.jpg,902,23,shoe,372.0,861.0,85.0,119.0,[]
